Title,description,authors,publishedDate,categories,pages_count,price,shop_id,stock
Las armas secretas (Coleccion Letras Hispanicas) (Spanish Edition),"Con el título de Las armas secretas, Cortázar publicó éste y cuatro relatos más: Cartas de mamá, Los buenos servicios, Las babas del diablo y El perseguidor. Entre ellos destaca especialmente este último, que el propio autor considera como una bisagra que divide en dos lados toda su producción. Con él inaugura una nueva manera de sentir la realidad y de moverse en ella. Mediante análisis múltiples de la misma, desde y con el lenguaje, Cortázar se sumerge en una búsqueda antológica para llegar a una ordenación diferente de lo real, que no es exactamente ni fantasía ni retrato.","Julio Cortázar, Susana Jakfalvi",1978,Fiction,258,20.34,fiction_boutique,False
The Before Columbus Foundation Fiction Anthology,"Presents a decade's worth of work by such writers as James Welch, Kay Boyle, Toni Morrison, Frank Chin, Sandra Cisneros, and Jessica Tarahata Hagedorn","Ishmael Reed, Kathryn Trueblood, Shawn Wong",1992,Fiction,301,110.32,fiction_boutique,True
John Paul Jones,"On the instructions of President Teddy Roosevelt, the preserved mortal remains of John Paul Jones were escorted back to the United States on the USS Brooklyn, surrounded by warships of the U.S. Navy, in 1905. This was a fitting tribute to the barefooted son of a Scottish gardener who, born in 1747, was destined to become the Father of the US Navy through his dogged determination and dauntless courage on the high seas. At an early age he went to sea as a cabin boy, becoming a captain in his own right at the age of twenty-one in the British merchant service. He ended up in Philadelphia and offered his services to the infant American navy, becoming its ablest and most dashing commander, raising ""Old Glory"" for the first time ever to the jackstaff of the USS Alfred, then attacking British ports in the US war of independence. His hour of glory was on the USS Bon Homme Richard when he engaged the Royal Navy off Flamborough Head. When all the odds were against him, and the. skipper of the HMS Serapis, Captain Pearson, demanded his surrender, his immortal reply was, ""I have not yet begun to fight!"" On return to the United States, he ended up supervising and launching his flagship, the USS America. This book will have you spellbound by the colorful narrative of his life.",Wallace Bruce,2002-08,Fiction,304,10.13,fiction_boutique,True
Deadline,"Jake is a journalist who commonly slams conservative Christians, but when he and his best friends Doc and Finney get into a car accident, and he receives an anonymous note saying it wasn't an accident, he begins to rethink his attitude",Randy Alcorn,2006,Fiction,391,58.84,fiction_boutique,True
Charlie Chan Is Dead: An Anthology of Contemporary Asian American Fiction,Stories by and about Asian Americans published from 1933 to the present.,Jessica Tarahata Hagedorn,1993,American fiction,379,30.69,fiction_boutique,True
Amish Children,"No one can ever know the truth… Especially her son. Four years ago, having a child out of wedlock changed everything for Tessa Miller—including her engagement to Amish farmer Caleb Yoder. Now she’s determined to provide a better life for her son…even if it means working for her ex-fiancé. Only spending time with Caleb makes it harder to keep her past a secret. Will revealing the truth lead to forgiveness…and a second chance together? From Love Inspired: Uplifting stories of faith, forgiveness and hope. Secret Amish Babies Book 1: The Midwife's Christmas Wish Book 2: Her Forbidden Amish Child",Leigh Bale,2022-06-28,Fiction,415,123.81,fiction_boutique,False
The Dark Horse (Tumbleweed),"Sent away as a colt because his color didn't reflect his fine racing lineage, Colonel, the Dark Horse, finds himself in a strange land thousands of miles from home. Charro, born in the badlands of the arid West and orphaned at a few months of age, is rescued from starvation by a cowboy named Brad. At the Hip-O Ranch on the edge of the badlands, fate brings the two colts together to form a bond that cannot be broken. With 40 line drawings and colorful prose, Will James renders two weak-kneed, green colts who become the best of their breeds: Colonel, a race-winning champion, and Charro, the wiliest wild mustang the West has ever seen.",Will James,2003,Fiction,328,112.92,fiction_boutique,True
The Winter House,"An Edgar Award Finalist An Agatha Award Finalist An enchanting urban fantasy middle-grade debut—the first book in a trilogy—set in a magical hotel full of secrets. Orphan Elizabeth Somers’s malevolent aunt and uncle ship her off to the ominous Winterhouse Hotel, owned by the peculiar Norbridge Falls. Upon arrival, Elizabeth quickly discovers that Winterhouse has many charms—most notably its massive library. It’s not long before she locates a magical book of puzzles that will unlock a mystery involving Norbridge and his sinister family. But the deeper she delves into the hotel’s secrets, the more Elizabeth starts to realize that she is somehow connected to Winterhouse. As fate would have it, Elizabeth is the only person who can break the hotel’s curse and solve the mystery. But will it be at the cost of losing the people she has come to car for, and even Winterhouse itself? Mystery, adventure, and beautiful writing combine in this exciting debut richly set in a hotel full of secrets. Christy Ottaviano Books",Ben Guterson,2018-01-02,Juvenile Fiction,269,129.64,fiction_boutique,True
A Distant Flame,"Having suffered more than his share of losses throughout his life, Confederate army sharpshooter Charlie Merrill struggles to endure and survive a series of battles that culminates at the gates of Atlanta in July of 1864. Reprint.",Philip Lee Williams,2005-11,Fiction,264,104.67,fiction_boutique,True
Enchanted Afternoon,"Beautiful, charming and respected as the wife of an ambitious senator, Helena Cabot Barnes is the leading lady of Saratoga Springs. But beneath the facade lies a terrible deception. Helena married for all the wrong reasons—and discovered too late that her husband is a dangerous man. Fearing for her safety, she ends her marriage and flees to legendary Moon Lake Lodge, where she creates a refuge for other women in need of a safe haven. And there she finds the courage within to become the woman she was meant to be. But Helena can't outrun her past. In desperation, she turns to Michael Rowan, a man she once loved, a man who broke her heart. A brilliant inventor, Michael is still ruggedly handsome, still defiantly unconventional. For Helena, the road to trusting Michael again is long and hard. And danger lies ahead. But Michael has just discovered a shattering truth…and a reason to stay and fight for the woman he once lost. With a deft hand and a unique voice, acclaimed author Susan Wiggs creates an enchanting story that will take your breath away as it reaffirms the power of love and the magic of forgiveness.",Susan Wiggs,2012-06-15,Fiction,384,23.38,fiction_boutique,True
"The Art of Michael Mobius (Art Premiere Deluxe, 2)","The most comprehensive guide to the history of DC Comics ever published - now fully updated In 1938, Superman led the charge. The world's first Super Hero was soon followed by his Justice League teammates Batman, Wonder Woman, the Flash, Aquaman, Shazam! and Green Lantern. These heroes, and their Super-Villainous foes such as Lex Luthor and The Joker, became the foundation of DC Comics. You can trace these characters' evolution, and learn about the company and creators who made them the enduring pop culture icons they are today in DC Comics Year By Year: A Visual Chronicle - the most comprehensive, chronological history of DC Comics ever published. Fully updated, this best-selling, visually stunning book details the debuts and careers of every major hero and villain in the DC Universe. It also chronicles the company's fascinating 85-year history, highlighting its publishing milestones and expansion into movies and television, alongside the real-world events that shaped the times. Created in full collaboration with DC Comics and written by leading comics historians Matthew K. Manning, Daniel Wallace, Mike McAvennie, Alex Irvine, Alan Cowsill and Melanie Scott, the new edition brings the DC Comics story right up to date, covering recent landmark events such as Rebirth, Dark Nights: Metal, Doomsday Clock and Heroes in Crisis. DC Comics Year By Year: A Visual Chronicle is guaranteed to keep fans enthralled for hours on end. TM © DC Comics","Alan Cowsill, Alex Irvine, Matthew K. Manning, Michael McAvennie, Melanie Scott, Daniel Wallace",2019-10-01,Comics & Graphic Novels,287,117.08,fiction_boutique,False
DANGEROUS JOURNEY- The Story Of Pilgrim's Progress,"The world-famous, much-loved classic Pilgrim s Progress is here retold for children. This abridged version uses the original words of John Bunyan as selected by Oliver Hunkin to present a gripping narrative. Filled with intricately detailed illustrations, this handsome, large-format book makes an ideal gift.",Oliver Hunkin,1985-07-10,Juvenile Fiction,261,58.14,fiction_boutique,True
Get Better or Get Beaten!: 31 Leadership Secrets from Ge's Jack Welch,"Discusses how one manager achieved success in business by utilizing such simple leadership secrets as change, downsizing, facing reality, re-examining agendas, and empowerment",Robert Slater,1994,Poetry,259,66.21,fiction_boutique,False
"Journal De Bridget Jones, The","L'irrésistible confession d'une célibataire de vingt-neuf ans, une création comique géniale à laquelle même les hommes n'ont pas résisté ! Un roman tour à tour hilarant, jubilatoire, ironique et tendre. Après avoir ravagé le monde (plus de quatre millions de livres vendus !), le phénomène Bridget Jones a envahi la France où il a fait pleurer de rire près de 500 000 bridgétiennes convaincues. « Nous sommes tous des Bridget Jones. » Elle. « Je rigole à la page 1, à la page 2, puis à la page 3. Je me demande comment je vais parvenir à communiquer mon enthousiasme sans recopier l'intégralité du bouquin. » Frédéric Beigbeder. « Ce journal de bord de la crise de nerfs est un remède épatant contre le moral à plat, la silhouette qui gondole et les mères en folie. » Le Point. « Un régal. » L'Express.",Helen Fielding,2014-07-01,Fiction,261,25.33,fiction_boutique,True
"Evolvers Grass: Bulbasaur, Ivysaur, Venusaur","The popular Zoomers ""TM"" format has evolved to create the perfect venue for the Pokemon phenomenon. With each flip of these multi-layered books, kids reveal an evolution of each Pokemon character -- then another -- and another -- until presto! they're back where they started. Along the way, kids learn facts about their Pokemon and the different powers they gain when they Evolve!",David Roe,2000-04,Juvenile Fiction,397,81.59,fiction_boutique,False
The Day of the Butterfly,Daisy Holt is spared the ignoble life of a prostitute when a kindly madam recognizes her dancing talent and directs her toward the stage.,Norah Lofts,2014-07-01,Fiction,156,132.42,fiction_boutique,False
"The Incal, Vol. 2 (Epic Graphic novel)",The Sci-Fi masterpiece by Moebius and Jodorowsky about the tribulations of the shabby detective John Difool as he searches for the precious and coveted Incal.,"Alejandro Jodorowsky, Moebius",2014-03-19,Comics & Graphic Novels,289,83.9,fiction_boutique,False
EYE OF THE DEVIL,Interstellar antiquities dealer Alex Benedict and his assistant Chase Kolpath travel to the most remote of human worlds and uncover a secret connected to a decades-old political upheaval-a secret that somebody desperately wants hidden.,Jack McDevitt,2008-11-04,Fiction,247,67.06,fiction_boutique,False
See-Through Mummies,"""Featuring clear pages that allow the reader to glimpse beneath the surface, See-through mummies will show you the secrets, legends, methods, and the exact step-by-step science of the practice of creating ancient mummies ...""",John Malam,2003,Juvenile Nonfiction,346,127.08,fiction_boutique,True
Soldier's Return,"Right from the start, when the train carrying British soldier Sam Richardson home to Wigton after his service in the Burma campaign breaks down two miles from town and he and his army comrades have to walk home, it is clear we are in the hands of a compassionate, clear-sighted writer. Bragg's work has been compared to that of Hardy and D.H. Lawrence, not without some justice. His smalltown people are closely and warmly observed, but without a shred of sentimentality, and although this story is familiar¢a man home from a dehumanizing war finds it hard to readjust¢it has seldom been imbued with such rueful humanity. For Sam, England after WWII, and after the sufferings he and his men endured in the frightful jungle campaigns, is stuffy and limiting; soon he starts dreaming of wider horizons. His adored wife, Ellen, however, is happily rooted in the little northern town where she grew up; their small son, Joe, who has hardly known his father, is bewitched but also terrified of him. How the family works out its fate in the shabby postwar years is Braggs story, and he makes of it something at once endearing and heroic. So many scenes, the regimental reunion, Joe's efforts to win friends among the tough town kids, a final scene at a railway station as heartrending as the movie Brief Encounter, linger in the mind. The book is a small classic, deeply touching and true. Skyhorse Publishing, as well as our Arcade, Yucca, and Good Books imprints, are proud to publish a broad range of books for readers interested in fiction—novels, novellas, political and medical thrillers, comedy, satire, historical fiction, romance, erotic and love stories, mystery, classic literature, folklore and mythology, literary classics including Shakespeare, Dumas, Wilde, Cather, and much more. While not every title we publish becomes a New York Times bestseller or a national bestseller, we are committed to books on subjects that are sometimes overlooked and to authors whose work might not otherwise find a home.",Melvyn Bragg,2011-11-21,Fiction,282,43.42,fiction_boutique,False
"Go West, Inspector Ghote","When the only daughter of a wealthy Indian newspaper magnate drops out of her Californian college and joins an ashram, hard-working Inspector Ghote, 'one of the great creations of detective fiction' (Alexander McCall Smith), is sent to California to persuade her to return to Bombay, in this classic mystery - with a brand-new introduction by bestselling author Vaseem Khan. Wealthy Indian newspaper magnate Ranjee Shahani has a problem. His daughter Nirmala, who he sent to California to finish her education before her upcoming arranged marriage, has dropped out of college. Not only that, but she has joined an ashram near Los Angeles and emptied her bank account. Unsure how to proceed, Mr Shahani turns to his good friend the Minister for Police for help. Hard-working, self-effacing Inspector Ghote of the Bombay CID is dismayed to find that instead of spending his upcoming holiday with his wife, he's being sent to Los Angeles to wrest Ranjee Shahani's daughter from an ashram - and from the clutches of its famous leader, the Swami With No Name. Assisted by a boastful, patronising private detective hired by Mr Shahani, Ghote attempts to persuade Nirmala to return with him to Bombay. But before he can win her trust, events take an unexpectedly deadly turn . . .",H. R. F. Keating,2020-06-01,Fiction,423,41.26,fiction_boutique,False
Golden Girl,"'I just LOVE [Elin Hilderbrand's] books, they are such compulsive reads' - Marian Keyes When Vivian Howe, author of thirteen novels and mother of three grown-up children, is killed in a hit-and-run incident while jogging near her home, she ascends to the Beyond. Because her death was unfair, she is allowed to watch what happens below with her children, her best friend, her ex-husband, and a rival novelist whose book is coming out the same day as Vivi's. Vivi is also given the use of three 'nudges' so that she can influence the outcome of events in the world of the living. As Vivi discovers her children's secrets, watches the investigation into her own death and worries about a secret from her youth coming to light, she must decide what she wants to manipulate - and what should be left well alone. Combining Elin Hilderbrand's trademark beach scenes, mouth-watering meals and picture-perfect homes with the heartfelt message that the people we lose never really leave us, Golden Girl is a beach book unlike any other from 'Queen of the Summer Novel' (People). Praise for Elin Hilderbrand: This sweeping love story is Hilderbrand's best ever - New York Times on 28 SUMMERS 'Captivating and bittersweet' - People 'Elin Hilderbrand is the godmother of beach reads for a reason' - Good Housekeeping 'Hilderbrand sets the gold standard in escapist fiction' - Kirkus 'Less a story about a secretive affair and more a tale of sweet nostalgia and fate, this title will be popular with a wide audience' - Library Journal",Elin Hilderbrand,2021-06-01,Fiction,307,98.58,fiction_boutique,True
The Full Cupboard of Life (The No. 1 Ladies' Detective Agency),"Worrying about her upcoming marriage, Precious Ramotswe is confronted by the challenges of running her No. 1 Ladies' Detective Agency and an investigation into the would-be suitors of a wealthy woman to determine if any are fortune hunters.",Alexander McCall Smith,2005,Fiction,262,106.57,fiction_boutique,True
North Coast Gothic: A Grim Fairy Tale,"A darkly humorous coming of age story, North Coast Gothic follows the story of Tom O'Neil, a conflicted and aging young man. Fast approaching his 30's, he is an outsider observing the vibrant, frenetic, and dark lives of his small circle of friends. Deeply immersed in the drug abuse, club life, and black garbed Gothic culture; Tom's friends cling doggedly to the hedonistic pleasures of youth. Through Tom's eyes, we see their descent into darkness. We meet Tom's best friend Dre, and Kevin, a near psychotic skinhead. Both play with the idea of guns, armed robbery, and the commission of the perfect crime. We also meet Lydia, a waif-like vampire wannabe who loses herself in the numbness of drugs and the sharply exquisite pain of sadomasochism. Amidst this turmoil, Tom must choose between the two women he loves and his own desires to grow up and leave behind the frivolity of youth. Set against the backdrop of Cleveland, or Ohio's 'North Coast', the story winds through the clubs, coffee shops, and ethnically diverse neighborhoods that epitomize both the desperation of the American Midwest and the decaying morality of what was once known as the buckle of the Rust Belt.",D. Allen Crowley,2000-11-01,Fiction,249,114.74,fiction_boutique,False
ALICE OR THE MYSTERIES,"Ann Radcliffe's orphaned heroine Emily St. Aubert finds herself imprisoned in her evil guardian Count Montoni's gloomy medieval fortress in the remote Apennines. Terror is the order of the day inside the walls of Udolpho, as Emily struggles against Montoni's rapacious schemes and the threat of her own psychological disintegration. A best-seller in its day and a potent influence on Sade, Poe, and other purveyors of eighteenth and nineteenth-century Gothic horror, The Mysteries of Udolpho remains one of the most important works in the history of European fiction. --from publisher description.",Ann Ward Radcliffe,2004,Fiction,333,103.08,fiction_boutique,True
"Whitney, My Love","Let New York Times bestselling author Judith McNaught who “is in a class by herself” (USA TODAY) sweep you off your feet and into another time with her sensual, passionate, and spellbinding historical romance classics, featuring her “unique magic” (RT Book Reviews)—now available for the first time on ebook. A saucy spitfire who has grown into a ravishing young woman, Whitney Stone returns from her triumphant time in Paris society to England. She plans on marrying her childhood sweetheart, only to discover she has been bargained away by her bankrupt father to the arrogant and alluring Clayton Westmoreland, the Duke of Claymore. Outraged, she defies her new lord. But even as his smoldering passion seduces her into a gathering storm of desire, Whitney cannot—will not—relinquish her dream of perfect love. Rich with emotion, brimming with laughter and tears, Whitney, My Love is “the ultimate love story, one you can dream about forever” (RT Book Reviews).",Judith McNaught,2016-11-01,Fiction,263,60.67,fiction_boutique,False
Man In The Holocene,"""A luminous parable . . . A masterpiece."" The New York Times",Max Frisch,2007,Fiction,369,133.65,fiction_boutique,True
Almost A Family (Harlequin Super Romance),"Girl trouble. Jacob's seven-year-old triplets are a handful. Allie is organizing her teacher to death. Jessie is crying in class. Meggie is becoming almost reclusive. Jacob is told what the triplets need is a woman in their lives. But the last thing Jacob needs is to exchange girl trouble for… Woman trouble. Jacob's gone that route before. All it did was get his daughters' hopes up—his hopes up—only to end in disappointment. Maybe the answer is to enlist the help of a friend, someone like his partner, Michelle.… Big trouble. Unfortunately, what Jacob begins to feel for Michelle is more than just friendship. And while Michelle's willing to be a surrogate mother to Jacob's children, it's going to take a lot of convincing for her to consider the idea of being a wife to him.",Tara Taylor Quinn,2012-05-01,Fiction,265,31.22,fiction_boutique,True
The Inspector General (Language - Russian) (Russian Edition),The Inspector-General is a national institution. To place a purely literary valuation upon it and call it the greatest of Russian comedies would not convey the significance of its position either in Russian literature or in Russian life itself. There is no other single work in the modern literature of any language that carries with it the wealth of associations which the Inspector-General does to the educated Russian.,"Nicolai Gogol, Thomas Seltzer",2014-10-16,Fiction,211,135.15,fiction_boutique,False
Broke Heart Blues - A Novel,"John Reddy Heart, a handsome young heartthrob, becomes the obsession of a small town in New York State during a sensational trial after a man is murdered in his mother's house. Reprint.",Joyce Carol Oates,2000-04-07,Fiction,265,10.53,fiction_boutique,False
Cowboy and His Friend,"A cowboy's bear is a very special friend who is always with him, no matter where he goes or what he does.",Joan Walsh Anglund,2002-03,Juvenile Fiction,261,115.87,fiction_boutique,True
The Blood Countess (SIGNED),"A YA horror novel based on Countess Elizabeth Baathory, the infamous, real-life inspiration for Countess Dracula! In 17th-century Hungary, Anna Darvulia has just begun working as a scullery maid for the young and glamorous Countess Elizabeth Bathory. When Elizabeth takes a liking to Anna, she’s vaulted to the dream role of chambermaid, a far cry from the filthy servants’ quarters below. She receives wages generous enough to provide for her family, and the countess begins to groom Anna as her friend and confidante. It’s not long before Anna falls completely under In 17th-century Hungary, Anna Darvulia has just begun working as a scullery maid for the young and glamorous Countess Elizabeth Baathory. When Elizabeth takes a liking to Anna, she’s vaulted to the dream role of chambermaid, a far cry from the filthy servants’ quarters below. She receives wages generous enough to provide for her family, and the Countess begins to groom Anna as her friend and confidante. It’s not long before Anna falls completely under the Countess’s spell—and the Countess takes full advantage. Isolated from her former friends, family, and fiancee, Anna realizes she’s not a friend but a prisoner of the increasingly cruel Elizabeth. Then come the murders, and Anna knows it’s only a matter of time before the Blood Countess turns on her.",Lana Popovic,2020-01-28,Young Adult Fiction,261,47.25,fiction_boutique,True
Lords of the White Castle,"Westminster, 1184-- in the court of King Henry, playful competition is about to turn into something far more serious. Young courtier Fulke FitzWarin would not be an obvious companion for Prince John, but the boy from the Welsh Marches is there as a reward for his family's loyalty to the crown. The FitzWarins are as proud as they are true, and when Fulke is accused by John of cheating during a game of chess, he cannot help but respond. Thus begins a bitter rivalry that will resonate throughout their lives. The FitzWarins dream of reclaiming their family estate and title, Lords of the White Castle. After this quarrel with Fulke, however, John's vindictiveness leads to Fulke renouncing his allegiance and becoming a rebel outlaw. In romance, too, Fulke is no closer to fulfilling his heart's desire. A youthful dalliance means nothing compared to his love for the spirited Maude le Vavasour, but marriage in medieval England is more about alliance than about love, and Fulke can only watch helplessly as Maude's father arranges a more suitable match. After all, what can Fulke offer Maude apart from a lifetime on the run.... With all the intrigue and pageantry that bring the twelfth century vividly to life, this award-winning novelist spins us an irresistible tale of a deadly rivalry and an impossible love.",Elizabeth Chadwick,2013-05-21,Fiction,146,55.18,fiction_boutique,False
Dark Reckoning,"In the epic conclusion of The Baronies Trilogy, Ryan Cawdor faces his ultimate confrontation with the evil mastermind who is planning to use a hightech orbiting transformer to incinerate Front Royal. Original.",James Axler,1999-11-24,Fiction,219,131.96,fiction_boutique,False
You Did What?? With My T Shirt!,"Joe Matthew’s Bought A shirt but unbeknown to him it was possessed. An earthbound spirit determined to break the curse that trapped it, sends Joe on an adventure he will never forget.",James M. Dyet,2015-06-18,Fiction,328,92.96,fiction_boutique,True
Pascual and the Kitchen Angels,"Newly refreshed with a contemporary redesign, Pascual and the Kitchen Angels tells the story of the patron saint of cooks and kitchens with luminous illustrations by the beloved Tomie dePaola. When Pascual is born, angels sing from the trees. So it is no surprise when he grows up and wants to join a monastery to help the poor. But when Pascual meets the friars, they send him to the kitchen to cook for them. Poor Pascual! He doesn’t know how to cook, so he prays. And that’s when the kitchen angels swoop down and prepare a feast so delicious that the friars want him to cook every night. What can he do? Tomie dePaola’s charming text and vibrant, fully refreshed illustrations reminiscent of Italian frescoes capture the beauty and humor of the story of Pascual, patron saint of the kitchens.",Tomie dePaola,2022-09-13,Juvenile Fiction,261,28.12,fiction_boutique,True
Myron's Magic Cow,While performing his most despised chore--running to the store for his mother--Myron acquires a magical cow and makes a special wish.,Marlene Newman,2005,Juvenile Fiction,725,76.75,fiction_boutique,True
Perfect World,"Though she has her doubts, Lacie follows her best friend Jenna into a fast-moving lifestyle in order to be cool and popular with the boys, but when Jenna's friendship turns fierce, Lacie's perfect world comes crashing down. Reprint.",Brian James,2005-01-01,Juvenile Fiction,323,116.39,fiction_boutique,False
St. Francis of Assisi,"The story of a rich merchant's son who was raised to become a knight in medieval Italy. Instead he abandoned his privileged life upon receiving a vision from God, preaching to humans, animals, and nature itself.",Demi,2012,Juvenile Nonfiction,280,104.79,fiction_boutique,True
Favorite Poems for Children Coloring Book (Dover Classic Stories Coloring Book),"Many first encounters with great poems could be made even more satisfying and memorable if children could add their own colors to the lyrics. In this handsome coloring book, 40 imaginative drawings complement 17 classic poems by 11 poets ? Rossetti, Dickinson, Carroll, Lear, and many more. Includes 3 selections from the Common Core State Standards Initiative: ""The Owl and the Pussy-Cat,"" ""Who Has Seen the Wind?,"" and ""Jabberwocky.""",Susan Gaber,1980-01-01,Juvenile Nonfiction,216,89.62,fiction_boutique,True
"The Unseen Queen (Star Wars: Dark Nest, Book 2)","With an unknown enemy attacking the Killiks' new nests and the insectoid race blaming the Jedi, the Skywalkers and Solos journey to the Unknown Regions to unravel the mystery, only to come face to face with an old evil that could trigger a galactic war. Original.",Troy Denning,2005,Fiction,371,87.98,fiction_boutique,True
Four Nails,"Poetry. Gaylord Brewer's third book of poetry evokes all the senses through its use of metaphor, character, landscape and precise imagery with tough, memorable writing. Reviewing Brewer's Presently a Beast in the Asheville Poetry Review, M.A. Roberts writes, ""I make the unlikely comparison between Muhammad Ali and Brewer in hopes of some semblance of how Gaylord Brewer approaches the world and how he poetically writes about it. That is, aggressively, unflinchingly, with fluidity and cadence, with playfulness and craft. Brewer's poems are persistent in probing the tough masks of civility, always sniffing out the beast that lurks behind our well-prepared lives.""",Gaylord Brewer,2001,Poetry,386,40.22,fiction_boutique,True
Pretty Girl Gone (Mac McKenzie Mysteries),"Rushmore ""Mac"" McKenzie has a lot of old girlfriends, but only one went on to marry the current governor of the state of Minnesota. And only one is calling him with a desperate request to meet in secret. First Lady Lindsay Barrett is carrying an anonymous e-mail that contains the makings of an ugly rumor about her husband, the man about to run for higher office---perhaps even the highest office. Someone says they have evidence that Jack Barrett killed his high school sweetheart. Lindsay says it's an outright lie, but the truth lies buried decades in the past in the small town where the governor grew up. Of course, Mac, who's richer than he needs to be and always has plenty of time on his hands, is in the business of handling such matters for his friends. So he packs up and drives straight into the governor's past with the brilliantly conceived plan to poke around and see if he can stir up a little information. He's soon got goons of all sorts poking him back, including a nasty little group of political movers and shakers who aren't above kidnapping and murder to protect their interests. It's clear that his little plan has stirred up nothing but trouble. With no choice but to stick to it, he continues shifting through a complex web of interlocking secrets and lies, some decades old and some rooted violently in the present day. It's up to Mac to sort truth from untruth before a vicious rumor becomes a political nightmare---or worse, before the ""outright lie"" is proved a solid, irrefutable fact.",David Housewright,2007-04-01,Fiction,182,38.13,fiction_boutique,False
Creek Marys Blood,"Proud and beautiful Creek Mary dominates a saga that spans the years from the American Revolution to the preWorld War I era and portrays such characters as Tecumseh, Andrew Jackson, Crazy Horse, Sitting Bull, and Teddy Roosevelt",Dee Alexander Brown,1980,Fiction,400,15.58,fiction_boutique,False
Scarecrow Gods,"Winner of the Bram Stoker Award! Scarecrow Gods is the tale of Maxom Phinxs, a black man tortured and disfigured in Vietnam. Maxom, called the Maggot Man by the Tennessee locals, is feared and reviled because of his appearance. Even so, he takes under his wing a troubled young boy named Danny who's fighting incest rumors to repair a shattered family, wondering every day if his sister will return to clear it all up. In southern Arizona, John the New Baptist has created a new religion promising salvation. Most people believe in his strange ways. They don't understand he is establishing a herd for his personal use. Only Simon, a faithless Alexian Brother, and a homeless man named Billy Bones who speaks in palindromes, anagrams and metaphor realize the evil and engage the Scarecrow Gods-a circle of immense saguaro dressed in Salvation Army clothes who speak wisdom in the wind from pursed coke bottle lips. Maxom, Simon, Danny and Billy, all fight and converge upon the center of evil as each journeys through the world of imagination, the Land of Inside-Out and across America, striving to defeat demons both personal and real to ultimately discover their deserved salvations.",Weston Ochse,2008,Fiction,414,148.17,fiction_boutique,False
Snappy Little Jungle (Snappy Pop-Ups),Pop-up figures and rhymes follow creatures from spinning spiders to jumping grasshoppers.,"Claire Nielson, Dugald Steer",2012-02-08,Juvenile Fiction,288,61.92,fiction_boutique,True
Knight's Castle,"Four cousins, Roger, Ann, Eliza, and Jack, have an extraordinary summer when, after an old toy soldier comes to life, they find themselves transported back to the days of Robin Hood and Ivanhoe.",Edward Eager,1999,Juvenile Fiction,248,148.39,fiction_boutique,True
The World is Round,"Obvious facts are sometimes not so obvious when we have to prove them. That's what the narrator of this story finds out when his classmate refuses to believe that the earth is round. Mrs. Markum, an elementary school teacher, hands out clay spheres and asks her class to decorate them with continents and oceans. One boy, Stan, crushes his sphere flat, insisting that the earth is shaped like a pancake. When he winds up in the principal's office, our narrator sets out to convince Stan - but mostly himself - that the earth is round. The boy's arguments range from the length of shadows at different locations to ships ""sinking"" on the horizon, but Stan rebuts each point and won't succumb to ""common knowledge."" This finely crafted story brings to life what your mother always told you: ""You were given a brain for a reason."" ""Flat Earth, Round Earth?"" teaches children to say ""wait a sec"" when the square block doesn't fit in the round hole. It fosters critical thinking both in and out of science. The clear language and sharp, straightforward logic make this book an enjoyable, invigorating read. Parents can teach their kids the value of questioning received wisdom and they'll both enjoy the challenge of trying to prove a not-so-obvious fact that everybody takes for granted.",Theresa Martin,2002,Juvenile Fiction,334,37.92,fiction_boutique,True
The Invisibles Vol. 3: Entropy in the UK,"The battle between rebels and conspirators continues as a captured King Mob is beaten and tortured by the Conspiracy in their brutal attempt to learn the secrets of the Invisibles. Looking to save their him, the rest of King Mob's cell joins forces but it will be up to the newest Invisible, Dane McGowan, to stay ahead of the masses of armed Conspiracy thugs and save his compatriot. Also, the horrifying secret that transformed Boy from an officer of law to a disciple of chaos is finally revealed. Collects issues #17-25.",Grant Morrison,2014-02-18,Comics & Graphic Novels,261,12.84,fiction_boutique,True
Suicide Casanova,"Corporate attorney Leslie Cauldwell is middle-aged, handsome, and rich, but has only a few swipes left on his mental Metrocard. During a rough sex session, he garrotes his beloved wife; now he's an officially designated ""sex offender,"" off on a bender, looking for love in all the wrong places. Twenty years earlier, when his office was high above the pornographic purgatory of Times Square, Leslie became involved with the adult-film star, Sky Pacifica. She needed a refuge, and he was ripe for the using. Following a brief fling, each went their own way. Two decades later, in 2001, Leslie is still working in Times Square--recently sanitized with its ESPN Zone and MTV window--and fraught with guilt about the ""accident"" with his wife. Like Jay Gatsby pursuing an erotic American dream, Leslie, with the help of a private detective, hunts down Sky Pacifica, his latter-day Daisy. Across a landscape of S&M mistresses and porn producers, from L.A. of the '80s to New York of the new millennium, we see a modern-day tale of love and loss, innocence and corruption, crime and redemption.",Arthur Nersesian,2005,Fiction,237,29.09,fiction_boutique,False
Last Detective,"Elvis Cole has got a problem to solve - and this time it's personal. Elvis Cole's girlfriend, Lucy, is out of town, and she has left her young son Ben in Elvis's care. Elvis and Lucy have had a few problems lately - not least over his job as a private investigator. But at last things seem to be getting better. Then Ben disappears. One minute he's playing his computer game in Elvis's house; the next he has vanished. Elvis looks everywhere, but he just can't find Ben; and neither can Lucy when she arrives. Then Elvis receives a phone call about Ben - and realises that something from his own past has come back to haunt him...",Robert Crais,2010-12-16,Fiction,322,86.66,fiction_boutique,True
